TimeStamp,ElapsedTime,DisdroIntensity(mm/h),DisdroBinAccum(mm),DisdroTotalAccum(mm),DisdroNParticles,FilteredNParticles,ParticleSizeMedian(mm),ParticleSizeMode(mm),ParticleVelocityMedian(m/s),ParticleVelocityMode(m/s),DisdroTemp,DisdroKE(J/(m^2/h)),KE_Sphere(J),KE_Atlas(J),KE_Beard(J),KE_Sphere(J/m2),KE_Atlas(J/m2),KE_Beard(J/m2),KE_Sphere(J/m2/h),KE_Atlas(J/m2/h),KE_Beard(J/m2/h),KE_Sphere(J/m2/mm),KE_Atlas(J/m2/mm),KE_Beard(J/m2/mm),AvgWindSpeed(m/s),WindDir(Deg),WindDirStdDev(Deg),RadarReflectivity(dBz)
2016-12-16 09:22:00,438,2.165000,0.030000,14.290000,1357.000000,1357.000000,0.687000,0.687000,3,3.000000,8.000000,11.370000,0.000919,0.000791,0.000770,0.189165,0.162782,0.158489,11.349912,9.766909,9.509331,6.305507,5.426061,5.282962,1.466000,9.100000,0.014000,21.325000
2016-12-16 09:23:00,439,1.830000,0.030000,14.320000,1102.000000,1102.000000,0.562000,0.562000,2.600000e+00,2.600000,8.000000,10.100000,0.000817,0.000838,0.000822,0.168096,0.172524,0.169206,10.085733,10.351411,10.152346,5.603185,5.750784,5.640192,1.946000,86.300000,0.014000,22.621000
2016-12-16 09:24:00,440,1.803000,0.030000,14.350000,994.000000,994.000000,0.562000,0.562000,2.600000e+00,2.600000,8.000000,11.090000,0.000899,0.000993,0.000974,0.185017,0.204304,0.200341,11.100999,12.258229,12.020468,6.167222,6.810127,6.678038,2.026000,344.500000,0.000000,23.550000
2016-12-16 09:25:00,441,4.412000,0.080000,14.430000,1477.000000,1477.000000,0.562000,0.562000,3,3.000000,8.000000,73.780000,0.005975,0.004100,0.004055,1.229362,0.843557,0.834336,73.761731,50.613433,50.060165,15.367027,10.544465,10.429201,2.425000,3.769000,0.000000,29.416000
2016-12-16 09:26:00,442,4.168000,0.070000,14.500000,1526.000000,1526.000000,0.562000,0.562000,3,3.000000,8.000000,56.590000,0.004581,0.003281,0.003217,0.942526,0.675126,0.661884,56.551576,40.507557,39.713035,13.464661,9.644656,9.455484,2.705000,16.300000,0.000000,28.096000
2016-12-16 09:27:00,443,3.649000,0.060000,14.560000,1464.000000,1464.000000,0.562000,0.562000,3,3.000000,8.000000,43.240000,0.003499,0.002354,0.002293,0.719924,0.484273,0.471853,43.195443,29.056372,28.311156,11.998734,8.071214,7.864210,3.184000,16.150000,0.000000,26.293000
2016-12-16 09:28:00,444,3.244000,0.050000,14.610000,1436.000000,1436.000000,0.562000,0.562000,3,3.000000,8.000000,24.530000,0.001985,0.001855,0.001802,0.408423,0.381707,0.370725,24.505391,22.902435,22.243493,8.168464,7.634145,7.414498,2.771000,33.580000,0.000000,25.812000
2016-12-16 09:29:00,445,2.538000,0.040000,14.650000,1453.000000,1453.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,14.750000,0.001196,0.001167,0.001132,0.246109,0.240023,0.232980,14.766554,14.401351,13.978774,6.152731,6.000563,5.824489,2.758000,342.400000,0.000000,23.285000
2016-12-16 09:30:00,446,3.282000,0.060000,14.710000,2123.000000,2123.000000,0.562000,0.687000,3,3.000000,8.000000,20.100000,0.001625,0.001249,0.001215,0.334438,0.256925,0.250065,20.066308,15.415484,15.003910,5.573974,4.282079,4.167753,1.986000,14.100000,0.000000,23.093000
2016-12-16 09:31:00,447,1.887000,0.030000,14.740000,1285.000000,1285.000000,0.562000,0.562000,3,3.000000,8.000000,14.210000,0.001149,0.000754,0.000735,0.236433,0.155196,0.151331,14.185978,9.311745,9.079855,7.881099,5.173191,5.044364,3.411000,0.979000,0.000000,20.710000
2016-12-16 09:32:00,448,3.745000,0.060000,14.800000,2240.000000,2240.000000,0.562000,0.562000,3,3.000000,8.000000,26.200000,0.002119,0.001683,0.001633,0.436018,0.346199,0.335966,26.161095,20.771930,20.157970,7.266971,5.769981,5.599436,2.492000,353.700000,0.000000,24.553000
2016-12-16 09:33:00,449,3.507000,0.060000,14.860000,2034.000000,2034.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,22.020000,0.001781,0.001533,0.001486,0.366456,0.315517,0.305850,21.987369,18.931002,18.351005,6.107602,5.258612,5.097501,2.105000,9.550000,0.000000,24.280000
2016-12-16 09:34:00,450,4.696000,0.080000,14.940000,2718.000000,2718.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,29.580000,0.002392,0.002087,0.002027,0.492283,0.429500,0.417089,29.537004,25.770003,25.025334,6.153543,5.368751,5.213611,2.026000,20.310000,0.000000,25.727000
2016-12-16 09:35:00,451,4.551000,0.070000,15.010000,2885.000000,2885.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,27.830000,0.002250,0.001958,0.001906,0.463050,0.402960,0.392096,27.782998,24.177578,23.525763,6.614999,5.756566,5.601372,1.946000,2.105000,0.014000,25.492000
2016-12-16 09:36:00,452,3.821000,0.070000,15.080000,2617.000000,2617.000000,0.562000,0.437000,3,3.000000,8.000000,24.880000,0.002012,0.001515,0.001473,0.413962,0.311787,0.303101,24.837722,18.707215,18.186059,5.913743,4.454099,4.330014,2.172000,9.890000,0.000000,23.870000
2016-12-16 09:37:00,453,3.193000,0.050000,15.130000,1642.000000,1642.000000,0.687000,0.562000,2.200000e+00,2.200000,8.000000,12.380000,0.001002,0.001505,0.001457,0.206210,0.309706,0.299849,12.372612,18.582371,17.990946,4.124204,6.194124,5.996982,1.866000,61.430000,0.000000,25.457000
2016-12-16 09:38:00,454,3.792000,0.070000,15.200000,2036.000000,2036.000000,0.687000,0.687000,2.600000e+00,2.600000,8.000000,17.830000,0.001442,0.001663,0.001612,0.296724,0.342230,0.331635,17.803444,20.533770,19.898112,4.238915,4.888993,4.737646,2.212000,20.220000,0.020000,25.309000
2016-12-16 09:39:00,455,3.502000,0.050000,15.250000,2061.000000,2061.000000,0.562000,0.687000,3,3.000000,8.000000,24.220000,0.001959,0.001532,0.001488,0.403047,0.315260,0.306155,24.182846,18.915621,18.369327,8.060949,6.305207,6.123109,1.852000,329.500000,0.020000,24.107000
2016-12-16 09:40:00,456,3.334000,0.060000,15.310000,1798.000000,1798.000000,0.687000,0.687000,2.600000e+00,2.600000,8.000000,19.100000,0.001545,0.001568,0.001522,0.317973,0.322544,0.313226,19.078355,19.352637,18.793588,5.299543,5.375733,5.220441,1.626000,82.300000,0.014000,24.956000
2016-12-16 09:41:00,457,2.900000,0.050000,15.360000,1495.000000,1495.000000,0.687000,0.687000,2.600000e+00,3.000000,8.000000,16.950000,0.001371,0.001316,0.001273,0.282168,0.270689,0.261942,16.930070,16.241369,15.716528,5.643357,5.413790,5.238843,1.839000,41.410000,0.014000,23.987000
2016-12-16 09:42:00,458,3.500000,0.060000,15.420000,1818.000000,1818.000000,0.687000,0.687000,3,3.000000,8.000000,19.820000,0.001603,0.001522,0.001473,0.329839,0.313069,0.303183,19.790356,18.784139,18.190956,5.497321,5.217816,5.053043,3.024000,56.780000,0.014000,24.451000
2016-12-16 09:43:00,459,3.225000,0.050000,15.470000,1680.000000,1680.000000,0.687000,0.687000,2.600000e+00,3.000000,8.000000,15.580000,0.001263,0.001398,0.001354,0.259886,0.287663,0.278502,15.593150,17.259778,16.710124,5.197717,5.753259,5.570041,2.811000,35.340000,0.000000,24.315000
2016-12-16 09:44:00,460,3.067000,0.050000,15.520000,1764.000000,1764.000000,0.687000,0.687000,3,3.000000,8.000000,18.140000,0.001467,0.001200,0.001165,0.301838,0.246983,0.239675,18.110276,14.819000,14.380495,6.036759,4.939667,4.793498,2.225000,32.360000,0.000000,23.008000
2016-12-16 09:45:00,461,2.055000,0.030000,15.550000,1347.000000,1347.000000,0.562000,0.562000,3,3.000000,8.000000,13.080000,0.001058,0.000758,0.000738,0.217764,0.156002,0.151794,13.065811,9.360140,9.107652,7.258784,5.200078,5.059806,3.490000,16.890000,0.000000,20.654000
2016-12-16 09:46:00,462,2.562000,0.050000,15.600000,1598.000000,1598.000000,0.562000,0.562000,3,3.000000,8.000000,13.890000,0.001123,0.000964,0.000937,0.231098,0.198274,0.192772,13.865907,11.896427,11.566291,4.621969,3.965476,3.855430,3.344000,31.280000,0.020000,22.130000
2016-12-16 09:47:00,463,2.578000,0.040000,15.640000,1435.000000,1435.000000,0.687000,0.687000,3,3.000000,8.000000,17.280000,0.001398,0.001061,0.001028,0.287586,0.218282,0.211580,17.255160,13.096919,12.694777,7.189650,5.457050,5.289490,3.850000,38.480000,0.000000,22.218000
2016-12-16 09:48:00,464,2.336000,0.040000,15.680000,1527.000000,1527.000000,0.687000,0.687000,2.600000e+00,3.000000,8.000000,10.130000,0.000821,0.000859,0.000836,0.168919,0.176735,0.172039,10.135127,10.604109,10.322366,4.222970,4.418379,4.300986,4.143000,26.240000,0.014000,21.920000
2016-12-16 09:49:00,465,2.105000,0.030000,15.710000,1645.000000,1645.000000,0.562000,0.562000,2.600000e+00,2.600000,8.000000,9.680000,0.000783,0.000678,0.000663,0.161062,0.139430,0.136441,9.663706,8.365801,8.186489,5.368725,4.647667,4.548050,3.078000,82.100000,0.000000,20.707000
2016-12-16 09:50:00,466,3.128000,0.060000,15.770000,1743.000000,1743.000000,0.562000,0.562000,2.600000e+00,2.600000,8.000000,19.870000,0.001608,0.001822,0.001795,0.330925,0.374905,0.369261,19.855500,22.494285,22.155664,5.515417,6.248413,6.154351,2.811000,50.510000,0.000000,26.677000
2016-12-16 09:51:00,467,3.708000,0.060000,15.830000,1229.000000,1229.000000,0.687000,0.562000,2.200000e+00,2.200000,8.000000,25.640000,0.002079,0.002738,0.002668,0.427774,0.563276,0.548922,25.666445,33.796541,32.935329,7.129568,9.387928,9.148702,3.690000,21.930000,0.000000,28.303000
2016-12-16 09:52:00,468,2.540000,0.040000,15.870000,1608.000000,1608.000000,0.562000,0.687000,3,3.000000,8.000000,15.610000,0.001263,0.001047,0.001020,0.259856,0.215531,0.209893,15.591379,12.931851,12.593602,6.496408,5.388271,5.247334,2.904000,229.500000,0.000000,22.705000
2016-12-16 09:53:00,469,2.402000,0.040000,15.910000,1021.000000,1021.000000,0.687000,0.562000,2.200000e+00,2.600000,8.000000,11.450000,0.000930,0.001462,0.001418,0.191329,0.300726,0.291767,11.479766,18.043590,17.506030,4.783236,7.518162,7.294179,1.852000,37.100000,0.000000,25.524000
2016-12-16 09:54:00,470,2.191000,0.040000,15.950000,1469.000000,1469.000000,0.562000,0.562000,2.600000e+00,2.600000,8.000000,11.970000,0.000968,0.000872,0.000850,0.199265,0.179512,0.174826,11.955904,10.770706,10.489571,4.981627,4.487794,4.370654,1.946000,18.940000,0.000000,21.960000
2016-12-16 09:55:00,471,1.973000,0.030000,15.980000,1520.000000,1520.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,9.430000,0.000763,0.000653,0.000638,0.156924,0.134336,0.131302,9.415448,8.060138,7.878111,5.230804,4.477854,4.376728,1.373000,34.850000,0.000000,20.458000
2016-12-16 09:56:00,472,1.802000,0.030000,16.010000,1282.000000,1282.000000,0.562000,0.562000,2.600000e+00,2.600000,8.000000,7.830000,0.000633,0.000617,0.000602,0.130283,0.126945,0.123897,7.816959,7.616698,7.433809,4.342755,4.231499,4.129894,2.105000,18.500000,0.020000,20.534000
2016-12-16 09:57:00,473,1.598000,0.030000,16.040000,1039.000000,1039.000000,0.562000,0.562000,2.600000e+00,2.600000,8.000000,7.720000,0.000625,0.000679,0.000661,0.128511,0.139760,0.136069,7.710686,8.385621,8.164118,4.283715,4.658678,4.535621,2.159000,112.200000,0.000000,21.489000
2016-12-16 09:58:00,474,1.605000,0.020000,16.060000,854.000000,854.000000,0.687000,0.687000,1.900000e+00,2.200000,8.000000,4.800000,0.000390,0.000732,0.000710,0.080225,0.150634,0.146011,4.813500,9.038064,8.760663,4.011250,7.531720,7.300553,1.480000,76.500000,0.000000,22.652000
2016-12-16 09:59:00,475,1.774000,0.030000,16.090000,886.000000,886.000000,0.687000,0.687000,2.200000e+00,2.200000,8.000000,6.980000,0.000566,0.000848,0.000822,0.116432,0.174562,0.169170,6.985917,10.473711,10.150188,3.881065,5.818728,5.638993,2.092000,76.110000,0.000000,23.027000
2016-12-16 10:00:00,476,0.899000,0.020000,16.110000,694.000000,694.000000,0.562000,0.562000,2.200000e+00,2.200000,8.000000,2.880000,0.000233,0.000291,0.000285,0.048026,0.059886,0.058591,2.881584,3.593148,3.515446,2.401320,2.994290,2.929539,3.610000,31.420000,0.000000,17.905000
2016-12-16 10:01:00,477,1.364000,0.020000,16.130000,927.000000,927.000000,0.562000,0.562000,2.600000e+00,2.600000,8.000000,5.970000,0.000483,0.000514,0.000501,0.099454,0.105733,0.103048,5.967253,6.343969,6.182895,4.972711,5.286641,5.152412,2.252000,41.610000,0.000000,20.035000
2016-12-16 10:02:00,478,1.922000,0.030000,16.160000,1005.000000,1005.000000,0.562000,0.562000,2.600000e+00,2.200000,8.000000,11.470000,0.000928,0.000927,0.000898,0.191023,0.190646,0.184765,11.461363,11.438781,11.085915,6.367424,6.354878,6.158842,3.184000,29.760000,0.014000,22.531000
2016-12-16 10:03:00,479,1.416000,0.030000,16.190000,985.000000,985.000000,0.562000,0.562000,3,3.000000,8.000000,8.780000,0.000710,0.000519,0.000505,0.146062,0.106791,0.103979,8.763710,6.407477,6.238711,4.868728,3.559710,3.465950,3.810000,0.587000,0.014000,19.100000
2016-12-16 10:04:00,480,1.577000,0.020000,16.210000,1118.000000,1118.000000,0.562000,0.562000,3,3.000000,8.000000,10.500000,0.000849,0.000609,0.000593,0.174727,0.125245,0.121970,10.483606,7.514703,7.318177,8.736338,6.262253,6.098481,2.492000,21.540000,0.014000,19.604000
2016-12-16 10:05:00,481,1.228000,0.020000,16.230000,780.000000,780.000000,0.562000,0.437000,3,3.000000,8.000000,9.730000,0.000789,0.000843,0.000842,0.162377,0.173378,0.173328,9.742621,10.402673,10.399656,8.118850,8.668894,8.666380,4.143000,9.690000,0.014000,19.219000
2016-12-16 10:06:00,482,2.166000,0.040000,16.270000,1274.000000,1274.000000,0.562000,0.562000,3,3.000000,8.000000,12.730000,0.001030,0.000873,0.000847,0.211851,0.179659,0.174306,12.711037,10.779514,10.458378,5.296265,4.491464,4.357657,3.624000,17.870000,0.000000,21.883000
2016-12-16 10:07:00,483,1.892000,0.030000,16.300000,987.000000,987.000000,0.687000,0.687000,2.200000e+00,2.200000,8.000000,7.670000,0.000623,0.000856,0.000829,0.128134,0.176065,0.170557,7.688036,10.563888,10.233413,4.271131,5.868827,5.685230,2.758000,100.600000,0.000000,22.710000
2016-12-16 10:08:00,484,1.803000,0.030000,16.330000,1214.000000,1214.000000,0.562000,0.562000,2.200000e+00,2.200000,8.000000,6.820000,0.000552,0.000650,0.000633,0.113577,0.133744,0.130232,6.814615,8.024623,7.813924,3.785897,4.458124,4.341069,2.319000,44.840000,0.000000,21.185000
2016-12-16 10:09:00,485,1.544000,0.030000,16.360000,958.000000,958.000000,0.562000,0.562000,2.200000e+00,2.200000,8.000000,4.700000,0.000381,0.000596,0.000580,0.078356,0.122719,0.119260,4.701356,7.363125,7.155614,2.611865,4.090625,3.975341,0.907000,44.740000,0.000000,21.476000
2016-12-16 10:10:00,486,1.825000,0.030000,16.390000,1218.000000,1218.000000,0.562000,0.562000,3,3.000000,8.000000,10.280000,0.000832,0.000650,0.000633,0.171148,0.133839,0.130348,10.268868,8.030332,7.820895,5.704927,4.461296,4.344942,2.132000,28.930000,0.000000,20.293000
2016-12-16 10:11:00,487,0.831000,0.010000,16.400000,789.000000,789.000000,0.562000,0.437000,2.600000e+00,2.600000,8.000000,3.960000,0.000320,0.000242,0.000238,0.065865,0.049697,0.048889,3.951912,2.981810,2.933366,6.586521,4.969683,4.888943,3.331000,29.760000,0.000000,15.963000
2016-12-16 10:12:00,488,0.709000,0.010000,16.410000,679.000000,679.000000,0.562000,0.562000,2.200000e+00,2.600000,8.000000,2.720000,0.000220,0.000217,0.000213,0.045300,0.044549,0.043805,2.718007,2.672923,2.628271,4.530011,4.454871,4.380452,4.343000,26.720000,0.014000,15.883000
2016-12-16 10:13:00,489,0.671000,0.010000,16.420000,636.000000,636.000000,0.562000,0.562000,2.200000e+00,2.200000,8.000000,2.480000,0.000201,0.000216,0.000213,0.041270,0.044534,0.043815,2.476196,2.672060,2.628872,4.126993,4.453433,4.381454,2.465000,20.850000,0.000000,16.420000
2016-12-16 10:14:00,490,0.745000,0.020000,16.440000,692.000000,692.000000,0.562000,0.562000,2.200000e+00,2.200000,8.000000,3.010000,0.000244,0.000242,0.000237,0.050186,0.049765,0.048848,3.011175,2.985910,2.930857,2.509313,2.488258,2.442381,3.983000,42.680000,0.000000,16.372000
2016-12-16 10:15:00,491,1.287000,0.020000,16.460000,890.000000,890.000000,0.562000,0.437000,3,3.000000,8.000000,7.670000,0.000621,0.000501,0.000487,0.127721,0.103004,0.100109,7.663273,6.180270,6.006557,6.386061,5.150225,5.005464,3.677000,29.810000,0.000000,19.251000
2016-12-16 10:16:00,492,0.817000,0.010000,16.470000,643.000000,643.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,4.010000,0.000325,0.000290,0.000283,0.066776,0.059730,0.058292,4.006555,3.583800,3.497496,6.677592,5.973001,5.829161,3.597000,34.260000,0.000000,17.094000
2016-12-16 10:17:00,493,0.596000,0.010000,16.480000,641.000000,641.000000,0.562000,0.562000,2.600000e+00,2.600000,8.000000,2.100000,0.000170,0.000161,0.000159,0.035048,0.033027,0.032693,2.102857,1.981612,1.961609,3.504761,3.302686,3.269349,3.584000,41.310000,0.000000,14.619000
2016-12-16 10:18:00,494,0.442000,0.010000,16.490000,513.000000,513.000000,0.562000,0.437000,2.200000e+00,3.000000,8.000000,1.790000,0.000145,0.000144,0.000142,0.029914,0.029673,0.029237,1.794840,1.780358,1.754194,2.991400,2.967264,2.923656,5.368000,13.610000,0.014000,13.190000
2016-12-16 10:19:00,495,0.617000,0.010000,16.500000,612.000000,612.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,2.740000,0.000223,0.000220,0.000217,0.045908,0.045238,0.044634,2.754473,2.714292,2.678045,4.590789,4.523821,4.463409,4.036000,34.560000,0.000000,14.607000
2016-12-16 10:20:00,496,0.381000,0.010000,16.510000,450.000000,450.000000,0.437000,0.437000,2.600000e+00,3.000000,8.000000,1.930000,0.000157,0.000119,0.000117,0.032202,0.024512,0.024174,1.932120,1.470694,1.450412,3.220199,2.451157,2.417353,4.622000,27.610000,0.014000,12.214000
2016-12-16 10:21:00,497,0.527000,0.000000,16.510000,435.000000,435.000000,0.562000,0.437000,3,3.000000,8.000000,4.390000,0.000355,0.000204,0.000199,0.073081,0.041894,0.040881,4.384878,2.513625,2.452885,NaN,NaN,NaN,5.581000,18.160000,0.014000,14.701000
2016-12-16 10:22:00,498,4.123000,0.070000,16.580000,984.000000,984.000000,0.687000,0.437000,3,3.000000,8.000000,92.240000,0.007472,0.004621,0.004613,1.537377,0.950833,0.949255,92.242629,57.049969,56.955314,21.962531,13.583326,13.560789,4.409000,55.020000,0.000000,30.324000
2016-12-16 10:23:00,499,8.218000,0.140000,16.720000,1540.000000,1540.000000,0.812000,0.812000,3.400000e+00,3.000000,8.000000,142.350000,0.011527,0.008414,0.008305,2.371870,1.731257,1.708811,142.312226,103.875409,102.528657,16.941932,12.366120,12.205792,4.569000,27.560000,0.000000,32.790000
2016-12-16 10:24:00,500,4.847000,0.080000,16.800000,1410.000000,1410.000000,0.687000,0.687000,3,3.000000,8.000000,52.910000,0.004287,0.003842,0.003760,0.882036,0.790495,0.773567,52.922142,47.429701,46.414002,11.025446,9.881188,9.669584,3.051000,58.150000,0.000000,29.237000
2016-12-16 10:25:00,501,2.845000,0.050000,16.850000,1237.000000,1237.000000,0.687000,0.687000,2.600000e+00,2.600000,8.000000,15.860000,0.001284,0.001458,0.001409,0.264244,0.299939,0.289988,15.854632,17.996325,17.399308,5.284877,5.998775,5.799769,4.423000,47.580000,0.000000,24.741000
2016-12-16 10:26:00,502,2.590000,0.040000,16.890000,1243.000000,1243.000000,0.687000,0.687000,2.600000e+00,2.600000,8.000000,12.820000,0.001040,0.001258,0.001217,0.214019,0.258848,0.250442,12.841159,15.530882,15.026524,5.350483,6.471201,6.261052,2.851000,87.000000,0.014000,24.123000
2016-12-16 10:27:00,503,1.489000,0.030000,16.920000,838.000000,838.000000,0.687000,0.687000,2.600000e+00,3.000000,8.000000,7.020000,0.000570,0.000719,0.000697,0.117277,0.147893,0.143506,7.036623,8.873603,8.610348,3.909235,4.929780,4.783526,4.782000,61.130000,0.000000,21.613000
2016-12-16 10:28:00,504,2.067000,0.030000,16.950000,1008.000000,1008.000000,0.687000,0.687000,2.600000e+00,2.600000,8.000000,9.420000,0.000781,0.003350,0.003327,0.160674,0.689211,0.684563,9.640455,41.352669,41.073771,5.355809,22.973705,22.818762,4.769000,72.100000,0.000000,23.310000
2016-12-16 10:29:00,505,1.450000,0.030000,16.980000,714.000000,714.000000,0.687000,0.562000,2.600000e+00,2.200000,8.000000,6.950000,0.000567,0.000809,0.000789,0.116587,0.166484,0.162428,6.995205,9.989064,9.745702,3.886225,5.549480,5.414279,5.022000,64.950000,0.000000,23.099000
2016-12-16 10:30:00,506,3.141000,0.050000,17.030000,1295.000000,1295.000000,0.687000,0.687000,2.600000e+00,3.000000,8.000000,17.590000,0.001428,0.001788,0.001732,0.293897,0.367840,0.356410,17.633820,22.070410,21.384573,5.877940,7.356803,7.128191,7.019000,35.390000,0.000000,25.746000
2016-12-16 10:31:00,507,1.734000,0.030000,17.060000,1143.000000,1143.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,8.800000,0.000712,0.000680,0.000661,0.146463,0.139917,0.136078,8.787792,8.395032,8.164688,4.882107,4.663907,4.535938,3.504000,0.881000,0.014000,21.088000
2016-12-16 10:32:00,508,1.681000,0.020000,17.080000,998.000000,998.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,8.010000,0.000649,0.000715,0.000694,0.133593,0.147151,0.142800,8.015559,8.829075,8.567988,6.679632,7.357563,7.139990,3.837000,69.360000,0.000000,21.460000
2016-12-16 10:33:00,509,1.354000,0.030000,17.110000,775.000000,775.000000,0.562000,0.562000,2.200000e+00,2.200000,8.000000,4.260000,0.000349,0.000622,0.000602,0.071789,0.127935,0.123931,4.307340,7.676085,7.435877,2.392967,4.264492,4.131043,3.371000,63.580000,0.000000,21.307000
2016-12-16 10:34:00,510,1.185000,0.020000,17.130000,879.000000,879.000000,0.562000,0.562000,2.200000e+00,2.200000,8.000000,4.330000,0.000351,0.000410,0.000400,0.072218,0.084406,0.082395,4.333086,5.064373,4.943681,3.610905,4.220311,4.119734,3.344000,71.560000,0.000000,19.091000
2016-12-16 10:35:00,511,0.516000,0.010000,17.140000,391.000000,391.000000,0.562000,0.562000,2.200000e+00,2.200000,8.000000,1.580000,0.000129,0.000187,0.000182,0.026470,0.038466,0.037520,1.588226,2.307965,2.251228,2.647043,3.846609,3.752046,6.207000,30.640000,0.000000,16.055000
2016-12-16 10:36:00,512,1.335000,0.020000,17.160000,833.000000,833.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,10.300000,0.000833,0.000694,0.000680,0.171476,0.142801,0.139992,10.288535,8.568060,8.399524,8.573779,7.140050,6.999603,5.528000,66.470000,0.014000,21.462000
2016-12-16 10:37:00,513,2.234000,0.030000,17.190000,1374.000000,1374.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,13.870000,0.001122,0.000985,0.000959,0.230849,0.202718,0.197259,13.850968,12.163080,11.835528,7.694982,6.757267,6.575293,3.091000,293.300000,0.000000,22.606000
2016-12-16 10:38:00,514,1.092000,0.020000,17.210000,749.000000,749.000000,0.562000,0.562000,3,3.000000,8.000000,8.070000,0.000653,0.000426,0.000414,0.134353,0.087612,0.085242,8.061174,5.256734,5.114547,6.717645,4.380612,4.262123,2.305000,328.600000,0.000000,18.094000
2016-12-16 10:39:00,515,2.025000,0.040000,17.250000,1240.000000,1240.000000,0.562000,0.562000,3,2.600000,8.000000,12.640000,0.001022,0.000831,0.000806,0.210379,0.170960,0.165900,12.622725,10.257610,9.954029,5.259469,4.274004,4.147512,2.678000,26.240000,0.014000,21.485000
2016-12-16 10:40:00,516,1.656000,0.020000,17.270000,1104.000000,1104.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,8.360000,0.000676,0.000622,0.000605,0.139113,0.127990,0.124558,8.346782,7.679398,7.473499,6.955651,6.399499,6.227916,3.437000,23.150000,0.014000,20.431000
2016-12-16 10:41:00,517,2.005000,0.040000,17.310000,1016.000000,1016.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,12.510000,0.001014,0.001152,0.001127,0.208555,0.237104,0.231917,12.513287,14.226253,13.915049,5.213870,5.927605,5.797937,3.144000,75.130000,0.000000,24.311000
2016-12-16 10:42:00,518,0.920000,0.010000,17.320000,510.000000,510.000000,0.687000,0.562000,2.400000e+00,3.000000,8.000000,4.220000,0.000343,0.000422,0.000410,0.070497,0.086835,0.084302,4.229846,5.210122,5.058108,7.049744,8.683536,8.430180,5.754000,57.560000,0.000000,19.501000
2016-12-16 10:43:00,519,1.329000,0.030000,17.350000,579.000000,579.000000,0.687000,0.687000,2.600000e+00,3.000000,8.000000,7.280000,0.000597,0.000935,0.000911,0.122799,0.192410,0.187500,7.367939,11.544599,11.249999,4.093300,6.413666,6.250000,4.050000,65.730000,0.020000,22.014000
2016-12-16 10:44:00,520,2.773000,0.040000,17.390000,1526.000000,1526.000000,0.687000,0.687000,2.600000e+00,2.200000,8.000000,11.690000,0.000946,0.001149,0.001114,0.194739,0.236429,0.229273,11.684365,14.185733,13.756377,4.868486,5.910722,5.731824,6.966000,23.790000,0.000000,23.741000
2016-12-16 10:45:00,521,2.154000,0.040000,17.430000,1352.000000,1352.000000,0.562000,0.562000,3,3.000000,8.000000,11.490000,0.000930,0.000845,0.000821,0.191328,0.173881,0.168975,11.479661,10.432885,10.138520,4.783192,4.347035,4.224384,3.291000,29.270000,0.000000,21.640000
2016-12-16 10:46:00,522,1.065000,0.020000,17.450000,854.000000,854.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,5.330000,0.000432,0.000373,0.000364,0.088891,0.076658,0.074910,5.333439,4.599501,4.494615,4.444532,3.832917,3.745512,4.716000,17.380000,0.014000,17.702000
2016-12-16 10:47:00,523,1.201000,0.020000,17.470000,884.000000,884.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,5.670000,0.000459,0.000430,0.000419,0.094457,0.088433,0.086244,5.667392,5.305951,5.174666,4.722827,4.421626,4.312222,5.168000,17.820000,0.000000,18.865000
2016-12-16 10:48:00,524,1.510000,0.020000,17.490000,1021.000000,1021.000000,0.562000,0.562000,2.600000e+00,3.000000,8.000000,10.290000,0.000832,0.000611,0.000595,0.171244,0.125732,0.122404,10.274617,7.543948,7.344216,8.562181,6.286624,6.120180,3.850000,39.210000,0.000000,20.033000
2016-12-16 10:49:00,525,1.278000,0.020000,17.510000,734.000000,734.000000,0.562000,0.562000,2.200000e+00,2.200000,8.000000,4.830000,0.000395,0.000602,0.000584,0.081350,0.123944,0.120228,4.880996,7.436646,7.213689,4.067497,6.197205,6.011408,2.558000,84.000000,0.000000,20.988000
2016-12-16 10:50:00,526,2.253000,0.040000,17.550000,946.000000,946.000000,0.687000,0.687000,2.600000e+00,2.600000,8.000000,11.750000,0.000956,0.001230,0.001189,0.196684,0.252990,0.244566,11.801042,15.179409,14.673943,4.917101,6.324754,6.114143,4.582000,56.190000,0.000000,24.050000
